song_id,album_id,title,track_number,duration_seconds,explicit,play_count,release_date
516,56,Dancing in the Dark,7,276,False,46938140,2018-08-14
517,56,Free Spirit,8,194,False,6023362,2018-08-14
518,56,Timeless,9,222,False,20936786,2018-08-14
519,56,City Lights,10,177,True,32621391,2018-08-14
520,57,Never Let Go,1,267,True,46073103,2010-10-31
521,57,Street Corner,2,276,False,63242092,2010-10-31
522,57,Sunset Boulevard,3,289,False,99322861,2010-10-31
523,57,War,4,228,False,73339816,2010-10-31
524,58,Defeat,1,252,False,83623280,2004-05-08
525,58,Never Let Go,2,129,False,78249598,2004-05-08
526,58,Battle,3,142,False,22859916,2004-05-08
527,58,Ocean Waves,4,265,False,93486229,2004-05-08
528,58,Silver Lining,5,147,False,87880113,2004-05-08
529,58,Electric Love,6,154,False,88633740,2004-05-08
530,58,Silver Lining,7,304,True,2560649,2004-05-08
531,58,Storm,8,317,False,51096850,2004-05-08
532,58,Victory,9,170,False,65050252,2004-05-08
533,58,War,10,165,False,26692577,2004-05-08
534,58,Fragments,11,354,True,5335477,2004-05-08
535,58,Blue Moon,12,391,False,44770958,2004-05-08
536,59,Torn Apart,1,321,False,2465878,2021-06-20
537,59,Purgatory,2,300,False,83917080,2021-06-20
538,59,Hurricane,3,240,False,8322800,2021-06-20
539,59,Green Fields,4,318,True,74482698,2021-06-20
540,59,Thunder,5,235,False,45873760,2021-06-20
541,59,First Kiss,6,190,True,97964132,2021-06-20
542,59,Lay Low,7,386,False,56013532,2021-06-20
543,59,Red Sky,8,413,False,57239162,2021-06-20
544,59,Tornado,9,288,False,72777382,2021-06-20
545,59,Heartbeat,10,225,False,77984620,2021-06-20
546,59,Peace,11,223,False,41473062,2021-06-20
547,59,Battle,12,189,False,19482024,2021-06-20
548,60,Scream,1,200,False,9101846,2023-05-28
549,60,Whisper,2,392,True,24714210,2023-05-28
550,60,Angel,3,194,True,42773504,2023-05-28
551,60,Final Chapter,4,330,False,59459055,2023-05-28
552,60,Thunder,5,197,False,14330619,2023-05-28
553,61,Heartbeat,1,214,True,82138779,2019-02-11
554,61,Silver Lining,2,410,False,80042177,2019-02-11
555,61,Timeless,3,238,True,48219240,2019-02-11
556,61,City Lights,4,364,False,67420864,2019-02-11
557,61,Broken Dreams,5,311,False,52004039,2019-02-11
558,61,Torn Apart,6,362,False,21983035,2019-02-11
559,61,Seasonal Change,7,235,True,54839908,2019-02-11
560,61,Electric Love,8,258,False,29870720,2019-02-11
561,61,Fast Lane,9,224,True,23767033,2019-02-11
562,61,Free Spirit,10,370,False,61410640,2019-02-11
563,61,Blue Moon,11,338,False,5613827,2019-02-11
564,61,Lay Low,12,280,False,82074794,2019-02-11
565,61,Silence,13,394,True,69880338,2019-02-11
566,61,Urban Paradise,14,351,False,5692967,2019-02-11
567,62,Blue Moon,1,385,False,98672858,2005-04-22
568,62,Moonshine,2,405,False,69273350,2005-04-22
569,63,Fireflies,1,217,False,58995922,2010-09-12
570,63,First Kiss,2,275,False,61920968,2010-09-12
571,63,Winter Morning,3,336,False,82293489,2010-09-12
572,63,Fireflies,4,384,False,62220513,2010-09-12
573,64,Brave Soul,1,166,True,24128507,2019-05-21
574,64,Noise,2,399,False,52756521,2019-05-21
575,64,Final Chapter,3,285,False,3343647,2019-05-21
576,64,Autumn Wind,4,352,False,61026547,2019-05-21
577,64,Neon Dreams,5,248,False,92840741,2019-05-21
578,64,Summer Night,6,183,True,15322958,2019-05-21
579,64,Brave Soul,7,305,True,70305568,2019-05-21
580,64,Move On,8,381,False,50825385,2019-05-21
581,64,Echo,9,314,True,22935793,2019-05-21
582,64,Heaven,10,409,False,21759927,2019-05-21
583,64,Never Let Go,11,211,True,56315301,2019-05-21
584,64,Tornado,12,278,False,38759467,2019-05-21
585,64,Spring Rain,13,180,False,27226295,2019-05-21
586,65,Midnight Rain,1,249,True,61557975,2023-05-01
587,65,Pieces,2,375,True,81602221,2023-05-01
588,65,Pieces,3,241,False,79035763,2023-05-01
589,66,Broken Dreams,1,352,False,59307507,2023-06-28
590,66,City Lights,2,123,False,73462947,2023-06-28
591,66,Thunder,3,405,False,6565770,2023-06-28
592,66,Spring Rain,4,195,True,87681338,2023-06-28
593,67,Purgatory,1,138,False,4352961,2024-04-09
594,67,Silence,2,272,False,11771255,2024-04-09
595,67,Fireflies,3,175,False,23924094,2024-04-09
596,67,Summer Night,4,265,False,61114408,2024-04-09
597,67,Noise,5,304,True,12499198,2024-04-09
598,67,Hurricane,6,285,False,50860378,2024-04-09
599,67,Mountain High,7,338,True,39303341,2024-04-09
600,68,Broken Dreams,1,188,True,93230242,2019-08-14
601,68,Thunder,2,288,False,70416822,2019-08-14
602,68,Slow Motion,3,227,True,14670297,2019-08-14
603,68,Silence,4,390,True,64916146,2019-08-14
604,68,Lightning,5,338,False,34850980,2019-08-14
605,68,Battle,6,414,False,17409802,2019-08-14
606,68,Scream,7,374,False,66102828,2019-08-14
607,68,Spring Rain,8,239,False,25978571,2019-08-14
608,68,Midnight Rain,9,180,True,62395893,2019-08-14
609,69,Love Song,1,226,False,55571661,2015-12-31
610,69,Moonshine,2,290,False,75217695,2015-12-31
611,69,Time Flies,3,125,False,92612522,2015-12-31
612,69,Lightning,4,250,True,41308532,2015-12-31
613,69,Hurricane,5,379,False,822924,2015-12-31
614,70,Street Corner,1,290,False,53156840,2022-04-30
615,70,Scream,2,134,False,26040330,2022-04-30
616,70,Heaven,3,293,False,63686372,2022-04-30
617,70,Starlight,4,189,False,20855594,2022-04-30
618,70,Kind Mind,5,394,False,62071682,2022-04-30
619,70,Final Chapter,6,148,False,75825317,2022-04-30
620,70,Angel,7,404,True,27952515,2022-04-30
621,70,Silence,8,289,False,8886963,2022-04-30
622,70,Always There,9,263,True,45520266,2022-04-30
623,70,Lay Low,10,393,False,76635858,2022-04-30
624,70,Move On,11,215,True,41376831,2022-04-30
625,70,Angel,12,136,False,55548633,2022-04-30
626,70,Neon Dreams,13,374,False,49873103,2022-04-30
627,71,Brave Soul,1,274,False,70477785,2017-11-25
628,71,Hurricane,2,209,True,50226379,2017-11-25
629,71,Starlight,3,223,True,59562350,2017-11-25
630,71,Fragments,4,132,False,67116153,2017-11-25
631,71,Always There,5,217,False,64890505,2017-11-25
632,71,Battle,6,278,False,19232735,2017-11-25
633,71,Concrete Jungle,7,384,False,27539747,2017-11-25
634,71,Starlight,8,355,False,95788157,2017-11-25
635,71,Defeat,9,179,True,41739205,2017-11-25
636,71,Moonshine,10,164,False,62663022,2017-11-25
637,71,Moonshine,11,172,False,3017249,2017-11-25
638,71,Silence,12,279,False,43067834,2017-11-25
639,71,Fast Lane,13,218,False,37131272,2017-11-25
640,71,War,14,283,False,90076744,2017-11-25
641,71,Love Song,15,259,False,21138757,2017-11-25
642,71,Thunder,16,178,True,83610257,2017-11-25
643,72,Whisper,1,383,True,27726346,2015-09-10
644,72,Peace,2,299,False,36379997,2015-09-10
645,72,Never Let Go,3,265,False,22988138,2015-09-10
646,72,River Deep,4,279,False,72555030,2015-09-10
647,73,Free Spirit,1,145,False,3891332,1994-10-08
648,74,Broken Dreams,1,145,True,51485872,1999-05-19
649,74,Fireflies,2,164,False,52602177,1999-05-19
650,74,Autumn Wind,3,348,False,41935074,1999-05-19
651,74,Heaven,4,221,True,62504573,1999-05-19
652,74,Scream,5,187,True,93764425,1999-05-19
653,75,Pure Love,1,169,False,41660066,2025-04-26
654,75,Pure Love,2,360,False,30037183,2025-04-26
655,76,Never Let Go,1,252,False,52623673,2013-09-06
656,76,Spring Rain,2,289,False,60838623,2013-09-06
657,76,Torn Apart,3,135,True,63798298,2013-09-06
658,76,Street Corner,4,299,False,61906810,2013-09-06
659,76,Winter Morning,5,264,False,81126594,2013-09-06
660,76,Silence,6,185,True,54450250,2013-09-06
661,76,Urban Paradise,7,286,True,40549608,2013-09-06
662,76,War,8,356,False,79260394,2013-09-06
663,77,Final Chapter,1,242,False,73544472,2023-08-05
664,77,Summer Night,2,366,False,8866414,2023-08-05
665,77,Hell,3,226,False,58432185,2023-08-05
666,77,Scream,4,295,False,23231136,2023-08-05
667,77,River Deep,5,413,False,15344154,2023-08-05
668,77,Pure Love,6,286,True,59755911,2023-08-05
669,77,Autumn Wind,7,277,False,9342578,2023-08-05
670,77,Urban Paradise,8,314,False,66343171,2023-08-05
671,77,Ocean Waves,9,166,False,18645088,2023-08-05
672,77,Noise,10,120,False,88701999,2023-08-05
673,77,Always There,11,351,False,52342586,2023-08-05
674,77,Silence,12,348,False,27603443,2023-08-05
675,77,Angel,13,273,False,58348074,2023-08-05
676,77,Purgatory,14,165,True,82072899,2023-08-05
677,77,Victory,15,326,False,39484797,2023-08-05
678,78,Ocean Waves,1,309,True,113187,1974-12-15
679,78,Whisper,2,303,True,37877483,1974-12-15
680,78,Dancing in the Dark,3,240,False,94250625,1974-12-15
681,78,First Kiss,4,282,False,54496780,1974-12-15
682,78,Lay Low,5,342,False,88917575,1974-12-15
683,78,Autumn Wind,6,363,False,25263378,1974-12-15
684,78,Whisper,7,316,False,56000400,1974-12-15
685,78,Always There,8,267,False,18022414,1974-12-15
686,78,Electric Love,9,156,True,19326800,1974-12-15
687,78,Torn Apart,10,343,False,11363335,1974-12-15
688,78,Forever Young,11,332,False,93333735,1974-12-15
689,78,Fresh Start,12,212,False,68372512,1974-12-15
690,79,Fresh Start,1,402,False,51635535,2024-11-19
691,79,Rise Up,2,235,False,57011913,2024-11-19
692,80,Midnight Rain,1,415,False,98101533,1978-09-21
693,80,Red Sky,2,376,False,55141717,1978-09-21
694,80,Peace,3,415,False,4491176,1978-09-21
695,80,Starlight,4,410,False,94607733,1978-09-21
696,80,Stand Tall,5,177,False,92676974,1978-09-21
697,80,City Lights,6,192,False,62402697,1978-09-21
698,80,Defeat,7,160,True,32914388,1978-09-21
699,80,Broken Dreams,8,159,False,82280717,1978-09-21
700,80,Fireflies,9,295,True,62930506,1978-09-21
701,80,Kind Mind,10,382,False,77036318,1978-09-21
702,80,Heaven,11,335,False,39542951,1978-09-21
703,80,Storm,12,205,True,93288187,1978-09-21
704,80,Hurricane,13,408,False,8243352,1978-09-21
705,81,Broken Dreams,1,416,False,76887967,2005-10-03
706,81,Fireflies,2,269,True,38495745,2005-10-03
707,81,Torn Apart,3,162,False,67859961,2005-10-03
708,81,River Deep,4,262,False,17789051,2005-10-03
709,81,Thunder,5,260,False,1906295,2005-10-03
710,81,Street Corner,6,209,False,88470372,2005-10-03
711,81,Brave Soul,7,309,False,35064728,2005-10-03
712,81,Red Sky,8,368,False,70784933,2005-10-03
713,82,Starlight,1,295,True,19470999,2013-08-05
714,82,Always There,2,373,False,51427803,2013-08-05
715,82,Red Sky,3,345,False,28300713,2013-08-05
716,82,Silence,4,296,True,86202825,2013-08-05
717,82,Golden Hour,5,179,True,22494944,2013-08-05
718,82,Pure Love,6,324,False,40448811,2013-08-05
719,82,Broken Dreams,7,392,False,50975999,2013-08-05
720,83,Move On,1,362,False,19481680,2015-11-25
721,83,Battle,2,342,True,38761035,2015-11-25
722,83,Brave Soul,3,315,False,71169409,2015-11-25
723,83,Moonshine,4,169,False,57953319,2015-11-25
724,83,Silver Lining,5,291,False,35847919,2015-11-25
725,83,Concrete Jungle,6,250,False,61888947,2015-11-25
726,83,Red Sky,7,219,False,90961791,2015-11-25
727,83,Spring Rain,8,280,True,90301937,2015-11-25
728,83,Electric Love,9,154,True,55196875,2015-11-25
729,83,Concrete Jungle,10,388,True,92006192,2015-11-25
730,83,Brave Soul,11,299,False,97341495,2015-11-25
731,83,Lightning,12,248,False,4569008,2015-11-25
732,83,Dancing in the Dark,13,167,True,79743930,2015-11-25
733,83,Time Flies,14,182,True,11594582,2015-11-25
734,84,Heartbeat,1,312,False,14877375,2016-04-30
735,84,Spring Rain,2,249,False,62673716,2016-04-30
736,84,River Deep,3,352,False,57308741,2016-04-30
737,84,Demon,4,251,False,9931717,2016-04-30
738,84,Thunder,5,151,False,52155724,2016-04-30
739,84,Heaven,6,150,False,35522715,2016-04-30
740,85,Autumn Wind,1,345,True,65997780,2016-06-05
741,85,Fast Lane,2,321,False,86635285,2016-06-05
742,85,Torn Apart,3,175,False,72562419,2016-06-05
743,85,Wild Heart,4,231,True,59268093,2016-06-05
744,85,Golden Hour,5,172,True,9787090,2016-06-05
745,85,River Deep,6,412,False,59845276,2016-06-05
746,85,Sunset Boulevard,7,374,False,87626101,2016-06-05
747,85,Midnight Rain,8,139,False,35760499,2016-06-05
748,85,Always There,9,288,False,77126909,2016-06-05
749,85,Midnight Rain,10,383,False,64174787,2016-06-05
750,85,Wild Heart,11,326,True,72494849,2016-06-05
751,85,Moment in Time,12,121,False,92511086,2016-06-05
752,85,Shattered Glass,13,182,False,44753520,2016-06-05
753,85,Hurricane,14,325,True,84862181,2016-06-05
754,85,Neon Dreams,15,307,False,10798726,2016-06-05
755,85,Kind Mind,16,268,False,23705307,2016-06-05
756,86,Echo,1,140,False,88682228,2025-12-21
757,87,Seasonal Change,1,273,False,14330160,2019-04-03
758,87,Rise Up,2,369,True,84931806,2019-04-03
759,87,Free Spirit,3,217,False,4791343,2019-04-03
760,87,Seasonal Change,4,132,False,65663681,2019-04-03
761,87,Move On,5,152,False,67066471,2019-04-03
762,87,War,6,350,True,4971784,2019-04-03
763,87,Hell,7,148,False,96772591,2019-04-03
764,87,Moonshine,8,327,True,28410963,2019-04-03
765,87,Defeat,9,354,False,99462248,2019-04-03
766,87,Noise,10,239,True,4949636,2019-04-03
767,87,Never Let Go,11,370,True,63246028,2019-04-03
768,87,Moonshine,12,244,False,1928065,2019-04-03
769,87,Autumn Wind,13,145,False,13058343,2019-04-03
770,87,Kind Mind,14,207,True,14271532,2019-04-03
771,87,Street Corner,15,374,False,8470495,2019-04-03
772,87,Fast Lane,16,338,False,99043073,2019-04-03
773,88,Last Dance,1,286,True,91816788,1976-12-01
774,88,Silence,2,399,False,43163063,1976-12-01
775,88,Time Flies,3,143,False,45030548,1976-12-01
776,88,Mountain High,4,181,False,18956482,1976-12-01
777,88,New Beginning,5,206,False,74277128,1976-12-01
778,88,Winter Morning,6,344,False,78112812,1976-12-01
779,88,Moonshine,7,188,True,84851724,1976-12-01
780,88,Lay Low,8,200,True,65359668,1976-12-01
781,88,City Lights,9,123,True,24080385,1976-12-01
782,88,Neon Dreams,10,265,False,93080467,1976-12-01
783,88,Broken Dreams,11,184,False,19204927,1976-12-01
784,88,Silver Lining,12,387,False,55301908,1976-12-01
785,88,Red Sky,13,209,True,80030269,1976-12-01
786,89,Spring Rain,1,375,True,84180238,2022-03-25
787,90,Hurricane,1,298,False,613380,1981-06-27
788,90,Whisper,2,240,False,15771632,1981-06-27
789,91,Battle,1,168,False,72440371,2020-05-29
790,91,Fragments,2,232,False,84082607,2020-05-29
791,91,Slow Motion,3,261,True,26000523,2020-05-29
792,91,Street Corner,4,196,False,66775311,2020-05-29
793,92,Autumn Wind,1,201,True,7251463,2023-08-11
794,92,Fall Down,2,265,False,58340640,2023-08-11
795,93,Green Fields,1,291,False,5813974,2021-11-02
796,93,Urban Paradise,2,146,False,21212522,2021-11-02
797,93,Dancing in the Dark,3,368,True,9510600,2021-11-02
798,93,Red Sky,4,347,False,56246123,2021-11-02
799,93,Fast Lane,5,286,False,14781783,2021-11-02
800,94,Demon,1,236,True,31825487,2010-08-08
801,94,Final Chapter,2,222,False,29616854,2010-08-08
802,95,River Deep,1,361,False,7293304,1998-08-17
803,95,Wild Heart,2,194,False,81796786,1998-08-17
804,95,Kind Mind,3,211,False,50128319,1998-08-17
805,95,Forever Young,4,354,False,84828438,1998-08-17
806,95,Rise Up,5,258,False,45082572,1998-08-17
807,95,Heartbeat,6,136,True,37662052,1998-08-17
808,95,Forever Young,7,176,False,61549421,1998-08-17
809,95,New Beginning,8,207,False,29508245,1998-08-17
810,95,Storm,9,200,False,77594146,1998-08-17
811,95,Echo,10,237,True,55256920,1998-08-17
812,95,Defeat,11,370,False,79400640,1998-08-17
813,95,Broken Dreams,12,356,False,1946674,1998-08-17
814,95,Fresh Start,13,246,False,43928918,1998-08-17
815,96,Wild Heart,1,416,False,79426243,2001-06-24
816,96,Always There,2,413,True,56072388,2001-06-24
817,96,Moonshine,3,140,False,98445522,2001-06-24
818,96,Fragments,4,137,False,71285951,2001-06-24
819,96,First Kiss,5,365,True,60725652,2001-06-24
820,96,Pieces,6,243,True,74958851,2001-06-24
821,96,Electric Love,7,328,False,17812303,2001-06-24
822,97,Rise Up,1,271,False,86924795,2012-12-07
823,97,Neon Dreams,2,128,False,89796439,2012-12-07
824,97,Tornado,3,202,False,76555214,2012-12-07
825,97,Noise,4,132,False,62244899,2012-12-07
826,97,Forever Young,5,327,False,49716992,2012-12-07
827,97,Pure Love,6,120,True,51657620,2012-12-07
828,97,Heaven,7,391,True,39807633,2012-12-07
829,98,Fresh Start,1,258,False,91894205,2016-04-19
830,98,City Lights,2,291,True,69086760,2016-04-19
831,98,Fall Down,3,146,True,51399349,2016-04-19
832,98,Fall Down,4,358,True,49066128,2016-04-19
833,98,Fall Down,5,209,True,75263692,2016-04-19
834,98,Slow Motion,6,190,False,32028739,2016-04-19
835,98,Peace,7,178,False,98969476,2016-04-19
836,98,Noise,8,227,False,43011925,2016-04-19
837,98,Rise Up,9,256,False,37197817,2016-04-19
838,98,Fireflies,10,152,False,46335527,2016-04-19
839,98,Brave Soul,11,368,True,63104323,2016-04-19
840,98,War,12,392,False,60663511,2016-04-19
841,98,Stand Tall,13,153,False,61454824,2016-04-19
842,98,Neon Dreams,14,161,False,23999716,2016-04-19
843,98,Lightning,15,159,True,22114547,2016-04-19
844,98,Thunder,16,177,False,66616115,2016-04-19
845,99,Always There,1,224,True,39348536,2015-06-15
846,99,New Beginning,2,397,False,63606441,2015-06-15
847,99,Purgatory,3,335,False,99013658,2015-06-15
848,99,Sunset Boulevard,4,269,False,8448940,2015-06-15
849,99,Sunset Boulevard,5,238,False,55256328,2015-06-15
850,99,Noise,6,295,False,65249732,2015-06-15
851,99,Battle,7,400,False,61472671,2015-06-15
852,99,Hurricane,8,410,False,41137063,2015-06-15
853,99,Winter Morning,9,253,False,64994010,2015-06-15
854,99,Stand Tall,10,267,True,19909634,2015-06-15
855,100,Rise Up,1,265,False,22328873,2022-07-12
856,100,Summer Night,2,394,False,24465275,2022-07-12
857,100,Autumn Wind,3,198,False,31931112,2022-07-12
858,100,Street Corner,4,141,False,77111463,2022-07-12
859,100,Heartbeat,5,345,False,49616555,2022-07-12
860,100,Spring Rain,6,225,True,89329049,2022-07-12
861,100,Angel,7,296,False,50051795,2022-07-12
862,100,Brave Soul,8,396,False,71624345,2022-07-12
863,100,Hurricane,9,182,True,54299436,2022-07-12
864,100,Pieces,10,194,False,42978923,2022-07-12
865,100,Always There,11,122,False,86871612,2022-07-12
866,101,Storm,1,362,False,77004412,2020-08-24
867,101,Never Let Go,2,409,False,45457454,2020-08-24
868,101,Street Corner,3,365,True,18713077,2020-08-24
869,101,Echo,4,179,False,3328008,2020-08-24
870,101,Last Dance,5,232,False,47968550,2020-08-24
871,101,Neon Dreams,6,287,True,81624673,2020-08-24
872,101,Seasonal Change,7,418,False,37302753,2020-08-24
873,102,Fast Lane,1,131,True,72264474,2025-12-10
874,102,Brave Soul,2,164,False,26098642,2025-12-10
875,102,Torn Apart,3,282,True,89491869,2025-12-10
876,102,Fall Down,4,323,False,96095030,2025-12-10
877,102,Fresh Start,5,309,False,50040550,2025-12-10
878,102,Electric Love,6,265,False,47158074,2025-12-10
879,102,Tornado,7,348,True,28950113,2025-12-10
880,102,Free Spirit,8,332,False,38739802,2025-12-10
881,102,Summer Night,9,337,False,18732457,2025-12-10
882,102,Neon Dreams,10,193,False,40698994,2025-12-10
883,102,Broken Dreams,11,388,False,8873909,2025-12-10
884,102,Lay Low,12,165,True,54956876,2025-12-10
885,102,Silver Lining,13,332,False,74600071,2025-12-10
886,102,Pure Love,14,410,False,26743897,2025-12-10
887,102,Spring Rain,15,315,False,74338760,2025-12-10
888,102,Torn Apart,16,141,False,78545322,2025-12-10
889,103,Hurricane,1,372,False,30134594,1989-08-18
890,103,Dancing in the Dark,2,121,False,35255913,1989-08-18
891,103,Hurricane,3,361,True,87753291,1989-08-18
892,103,Lightning,4,333,False,66019888,1989-08-18
893,103,Blue Moon,5,134,True,37207440,1989-08-18
894,103,Pieces,6,154,False,77989327,1989-08-18
895,103,Shattered Glass,7,409,False,34616300,1989-08-18
896,103,Broken Dreams,8,181,False,68790057,1989-08-18
897,103,Silence,9,128,False,21856985,1989-08-18
898,103,Noise,10,149,False,42906872,1989-08-18
899,103,Pure Love,11,189,False,21918943,1989-08-18
900,104,Fireflies,1,259,False,56306216,1968-04-17
901,104,Rise Up,2,144,False,39146492,1968-04-17
902,104,Battle,3,159,False,84292753,1968-04-17
903,104,Spring Rain,4,168,False,72975834,1968-04-17
904,104,Demon,5,281,False,36434606,1968-04-17
905,104,Fall Down,6,169,False,19289438,1968-04-17
906,104,Electric Love,7,190,False,50065117,1968-04-17
907,104,Torn Apart,8,330,False,21881401,1968-04-17
908,104,Urban Paradise,9,231,False,67562908,1968-04-17
909,104,Moment in Time,10,216,True,56015266,1968-04-17
910,104,Kind Mind,11,159,True,17613681,1968-04-17
911,104,Sunset Boulevard,12,365,False,41818682,1968-04-17
912,104,Fall Down,13,191,False,80215042,1968-04-17
913,105,Defeat,1,295,False,95280478,1984-01-31
914,105,Hurricane,2,134,True,29844365,1984-01-31
915,105,Heartbeat,3,192,False,41262331,1984-01-31
916,105,Heartbeat,4,227,False,10550179,1984-01-31
917,106,Fresh Start,1,177,True,2524153,1976-11-17
918,107,Shattered Glass,1,340,True,26353784,1978-09-27
919,107,Urban Paradise,2,136,True,62959166,1978-09-27
920,107,Love Song,3,249,True,8891570,1978-09-27
921,107,Hurricane,4,125,True,16615289,1978-09-27
922,107,Slow Motion,5,420,False,24800996,1978-09-27
923,107,Purgatory,6,134,True,19536326,1978-09-27
924,107,Thunder,7,416,False,47271923,1978-09-27
925,108,Summer Night,1,376,False,67767769,1996-01-18
926,108,Scream,2,154,True,77595788,1996-01-18
927,109,Electric Love,1,390,False,96074611,1997-05-07
928,109,Seasonal Change,2,264,False,72091897,1997-05-07
929,109,Midnight Rain,3,170,False,67671943,1997-05-07
930,109,Broken Dreams,4,307,False,59010948,1997-05-07
931,109,Urban Paradise,5,212,False,50951070,1997-05-07
932,109,Fresh Start,6,229,False,54704189,1997-05-07
933,109,Street Corner,7,280,True,62532267,1997-05-07
934,109,Street Corner,8,386,False,66547299,1997-05-07
935,109,Fall Down,9,267,True,11039132,1997-05-07
936,109,Demon,10,372,True,51644447,1997-05-07
937,109,Lightning,11,353,False,92213827,1997-05-07
938,110,Free Spirit,1,235,False,39002238,2013-02-24
939,110,Fresh Start,2,216,True,63844258,2013-02-24
940,110,Stand Tall,3,211,True,90484077,2013-02-24
941,110,Torn Apart,4,173,False,58795196,2013-02-24
942,110,Defeat,5,163,True,19242468,2013-02-24
943,110,First Kiss,6,325,True,99513339,2013-02-24
944,110,Winter Morning,7,153,False,26720922,2013-02-24
945,110,Hell,8,222,False,16476859,2013-02-24
946,110,Timeless,9,337,False,37382097,2013-02-24
947,110,Noise,10,259,False,47794571,2013-02-24
948,110,Broken Dreams,11,327,False,68640894,2013-02-24
949,110,Thunder,12,195,False,14500436,2013-02-24
950,111,Love Song,1,248,False,66742957,2002-06-19
951,111,Timeless,2,188,True,13368540,2002-06-19
952,111,Fireflies,3,154,False,91014040,2002-06-19
953,111,Dancing in the Dark,4,211,False,81145880,2002-06-19
954,111,Demon,5,198,False,83478965,2002-06-19
955,111,Concrete Jungle,6,159,False,62548391,2002-06-19
956,111,Fast Lane,7,270,False,65800289,2002-06-19
957,111,Fragments,8,253,False,72548572,2002-06-19
958,111,Peace,9,129,True,57768169,2002-06-19
959,111,Love Song,10,316,False,42219420,2002-06-19
960,111,Lay Low,11,346,False,4829304,2002-06-19
961,111,Starlight,12,210,False,94765662,2002-06-19
962,112,Winter Morning,1,371,False,18050706,2017-01-22
963,112,Tornado,2,319,False,14681002,2017-01-22
964,112,Scream,3,371,False,63875700,2017-01-22
965,112,Whisper,4,200,True,52530781,2017-01-22
966,112,Golden Hour,5,373,False,82804241,2017-01-22
967,112,Rise Up,6,265,False,8244186,2017-01-22
968,112,Dancing in the Dark,7,143,False,49178730,2017-01-22
969,112,Purgatory,8,418,True,83906615,2017-01-22
970,112,Hell,9,314,True,57465077,2017-01-22
971,113,Purgatory,1,302,False,47146562,2010-01-13
972,113,Ocean Waves,2,245,False,31490443,2010-01-13
973,113,Tornado,3,163,True,40924657,2010-01-13
974,113,Street Corner,4,292,False,2645698,2010-01-13
975,113,War,5,286,True,61862210,2010-01-13
976,113,Fresh Start,6,410,False,35784981,2010-01-13
977,114,Sunset Boulevard,1,360,True,42481834,1996-09-22
978,114,Lay Low,2,412,False,43274663,1996-09-22
979,114,Silence,3,170,False,13429380,1996-09-22
980,114,Slow Motion,4,292,False,67480448,1996-09-22
981,114,Hell,5,205,False,48765904,1996-09-22
982,115,Wild Heart,1,223,False,85287876,2002-11-02
983,115,River Deep,2,394,False,38568210,2002-11-02
984,115,Golden Hour,3,144,False,76976644,2002-11-02
985,115,Last Dance,4,235,True,96328981,2002-11-02
986,115,Noise,5,168,False,36690420,2002-11-02
987,115,Mountain High,6,410,False,57325182,2002-11-02
988,115,Slow Motion,7,297,True,87447790,2002-11-02
989,115,Hurricane,8,378,False,58104261,2002-11-02
990,115,Peace,9,280,False,55608317,2002-11-02
991,115,Last Dance,10,248,False,90135290,2002-11-02
992,115,Echo,11,212,True,84267786,2002-11-02
993,115,Defeat,12,215,False,28582041,2002-11-02
994,116,Pure Love,1,257,False,75982862,2021-07-23
995,116,Ocean Waves,2,387,False,48892118,2021-07-23
996,116,Pure Love,3,195,False,20196097,2021-07-23
997,116,Hurricane,4,342,False,42768905,2021-07-23
998,116,Mountain High,5,224,False,35827376,2021-07-23
999,116,Lightning,6,202,False,92188104,2021-07-23
1000,116,Red Sky,7,327,False,15241574,2021-07-23
1001,117,Always There,1,218,True,32962076,2025-05-13
1002,117,Tornado,2,357,False,75138440,2025-05-13
1003,117,Wild Heart,3,336,True,27110707,2025-05-13
1004,117,Summer Night,4,259,False,3911355,2025-05-13
1005,117,Golden Hour,5,262,False,86475652,2025-05-13
1006,117,Moonshine,6,368,True,7425900,2025-05-13
1007,117,City Lights,7,280,False,8533790,2025-05-13
1008,117,Final Chapter,8,306,True,53270351,2025-05-13
1009,117,Forever Young,9,240,True,76634749,2025-05-13
1010,117,Fragments,10,181,False,66632538,2025-05-13
1011,117,Neon Dreams,11,241,True,42065222,2025-05-13
1012,117,Heaven,12,419,False,99852483,2025-05-13
1013,117,Red Sky,13,336,False,19364653,2025-05-13
1014,117,Urban Paradise,14,209,False,36849119,2025-05-13
1015,117,Free Spirit,15,329,False,79118793,2025-05-13
1016,117,Ocean Waves,16,371,False,93901101,2025-05-13
1017,118,Street Corner,1,282,False,63733841,2010-09-03
1018,118,Blue Moon,2,262,False,48720768,2010-09-03
1019,118,Broken Dreams,3,308,False,2828532,2010-09-03
1020,118,Starlight,4,147,False,33954789,2010-09-03
1021,118,Echo,5,316,False,85758290,2010-09-03
1022,118,Fall Down,6,182,False,59378298,2010-09-03
1023,118,Move On,7,124,False,34297151,2010-09-03
1024,118,Hurricane,8,166,False,39919426,2010-09-03
1025,118,Slow Motion,9,202,False,84738725,2010-09-03
1026,118,Angel,10,328,True,36780559,2010-09-03
1027,118,City Lights,11,371,False,98910676,2010-09-03
1028,118,Final Chapter,12,290,False,13474864,2010-09-03
1029,118,Summer Night,13,253,True,47225359,2010-09-03
1030,118,New Beginning,14,400,False,60835762,2010-09-03
