song_id,genre_id
1611,14
1611,11
1611,3
1612,10
1612,8
1612,18
1613,5
1613,8
1613,6
1614,12
1614,8
1615,18
1615,7
1615,11
1616,10
1616,9
1616,14
1617,16
1618,15
1618,16
1618,8
1619,13
1620,8
1620,1
1621,11
1621,9
1621,19
1622,16
1622,4
1622,6
1623,20
1623,19
1624,1
1624,6
1625,6
1625,15
1625,3
1626,2
1627,8
1627,15
1628,16
1628,4
1628,7
1629,11
1629,5
1630,18
1630,17
1630,8
1631,5
1632,4
1633,12
1634,2
1634,18
1635,6
1636,2
1637,18
1637,16
1638,15
1638,17
1638,19
1639,19
1639,15
1639,12
1640,7
1640,12
1640,17
1641,6
1641,8
1642,18
1642,13
1642,2
1643,7
1644,9
1645,8
1645,13
1646,3
1646,19
1646,11
1647,15
1648,12
1649,7
1650,19
1650,3
1650,1
1651,19
1652,19
1653,12
1653,1
1653,3
1654,7
1654,16
1655,17
1655,7
1656,20
1657,1
1658,14
1658,16
1658,3
1659,19
1660,3
1660,4
1661,13
1662,5
1663,5
1663,4
1663,7
1664,4
1665,15
1665,14
1665,20
1666,5
1666,2
1666,4
1667,3
1667,4
1667,19
1668,13
1668,4
1669,6
1670,4
1671,2
1671,15
1671,5
1672,11
1672,17
1672,15
1673,7
1674,7
1674,2
1674,10
1675,7
1675,14
1675,13
1676,7
1676,18
1677,6
1678,10
1678,17
1679,5
1680,6
1680,4
1681,10
1682,18
1683,13
1683,17
1683,5
1684,1
1684,19
1685,11
1685,5
1685,19
1686,10
1686,13
1686,5
1687,19
1688,12
1689,13
1689,3
1690,1
1690,7
1690,12
1691,19
1692,1
1692,4
1693,15
1694,5
1695,7
1695,14
1696,18
1696,11
1697,12
1697,13
1697,10
1698,7
1699,9
1700,5
1701,5
1702,2
1702,14
1703,12
1704,6
1704,16
1704,8
1705,16
1705,9
1705,2
1706,20
1707,2
1707,15
1707,3
1708,14
1708,19
1709,14
1710,5
1711,10
1712,4
1712,11
1712,19
1713,6
1713,1
1714,10
1715,8
1716,4
1717,20
1718,13
1718,16
1719,15
1719,12
1719,14
1720,20
1720,3
1721,15
1721,19
1722,12
1722,20
1722,10
1723,6
1723,8
1724,16
1724,4
1725,9
1726,14
1726,1
1727,2
1728,2
1728,4
1728,17
1729,2
1730,1
1731,14
1731,18
1731,8
1732,15
1733,9
1733,3
1734,6
1734,14
1735,2
1735,18
1735,1
1736,4
1736,12
1736,15
1737,5
1738,1
1738,4
1738,11
1739,2
1739,15
1739,3
1740,17
1741,14
1742,4
1742,8
1743,15
1744,8
1744,11
1744,3
1745,10
1746,17
1746,9
1747,10
1747,7
1748,6
1748,4
1749,7
1749,1
1749,19
1750,14
1750,6
1750,12
1751,17
1751,12
1751,15
1752,14
1752,9
1753,1
1753,7
1754,18
1755,11
1756,7
1757,13
1757,6
1757,15
1758,14
1758,13
1759,5
1759,3
1760,19
1760,3
1761,8
1761,5
1761,16
1762,2
1763,9
1764,14
1764,20
1765,10
1766,19
1766,1
1767,4
1768,15
1769,16
1769,15
1769,4
1770,2
1770,1
1771,9
1771,19
1771,8
1772,18
1772,3
1772,9
1773,1
1773,11
1773,8
1774,3
1774,11
1774,6
1775,9
1776,20
1776,17
1776,2
1777,10
1777,16
1777,13
1778,17
1778,16
1778,8
1779,3
1779,7
1779,15
1780,15
1780,4
1780,14
1781,20
1781,18
1782,10
1782,4
1782,14
1783,4
1783,5
1784,16
1785,2
1785,16
1786,19
1786,9
1787,8
1788,11
1789,6
1789,7
1790,17
1790,19
1790,10
1791,19
1791,4
1791,15
1792,3
1793,9
1793,6
1793,14
1794,5
1794,1
1794,7
1795,2
1795,17
1796,18
1796,6
1797,3
1798,2
1798,6
1799,1
1799,9
1799,4
1800,3
1800,8
1800,12
1801,20
1801,19
1801,17
1802,17
1802,19
1802,15
1803,4
1804,15
1805,18
1806,19
1806,10
1806,17
1807,3
1808,13
1808,9
1808,10
1809,5
1809,6
1809,4
1810,12
1810,17
1811,8
1811,19
1811,15
1812,12
1812,15
1812,1
1813,6
1813,2
1813,1
1814,18
1814,2
1815,16
1815,11
1816,3
1816,6
1817,13
1818,3
1818,10
1818,13
1819,3
1820,17
1821,19
1821,9
1822,20
1823,14
1823,18
1823,17
1824,15
1825,13
1825,19
1825,16
1826,2
1826,9
1826,20
1827,12
1827,8
1827,4
1828,3
1828,19
1829,4
1829,12
1830,2
1830,16
1831,8
1831,6
1831,16
1832,18
1832,20
1833,11
1834,13
1834,12
1834,4
1835,19
1835,13
1836,10
1837,2
1837,14
1837,10
1838,13
1838,20
1838,18
1839,9
1840,14
1840,1
1840,9
1841,17
1841,10
1842,3
1843,1
1843,5
1844,11
1844,4
1844,13
1845,6
1846,19
1846,8
1847,14
1847,9
1847,18
1848,5
1848,1
1848,17
1849,8
1849,9
1849,18
1850,18
1850,17
1851,20
1852,14
1853,9
1854,16
1854,5
1855,15
1855,19
1855,3
1856,1
1856,3
1857,10
1858,7
1859,19
1860,8
1860,12
1860,6
1861,14
1862,8
1863,16
1864,14
1864,1
1864,11
1865,8
1866,9
1867,18
1867,17
1868,13
1869,1
1869,6
1870,9
1870,10
1871,5
1871,9
1872,20
1873,14
1874,2
1874,7
1875,10
1875,9
1875,1
1876,14
1876,13
1876,3
1877,16
1877,3
1878,5
1878,9
1878,18
1879,18
1879,2
1879,20
1880,1
1880,13
1880,15
1881,5
1881,4
1881,9
1882,15
1883,14
1883,17
1884,8
1885,20
1885,6
1886,13
1886,9
1887,14
1887,18
1887,8
1888,19
1888,13
1888,18
1889,10
1889,17
1890,19
1890,10
1891,3
1891,11
1891,19
1892,9
1892,11
1892,2
1893,4
1894,5
1894,6
1894,2
1895,16
1895,12
1895,8
1896,13
1896,2
1896,12
1897,3
1898,3
1898,14
1899,2
1899,8
1899,18
1900,13
1900,7
1900,14
1901,8
1901,14
1902,5
1902,4
1902,17
1903,9
1903,11
1903,12
1904,2
1904,13
1904,16
1905,2
1906,20
1907,19
1907,10
1907,5
1908,17
1908,19
1909,6
1909,2
1910,13
1910,20
1911,9
1911,18
1911,14
1912,16
1912,14
1913,11
1914,9
1914,6
1915,10
1916,14
1916,12
1917,15
1917,11
1918,1
1918,19
1918,15
1919,11
1919,8
1920,17
1921,1
1921,14
1921,5
1922,12
1923,13
1923,20
1924,6
1925,11
1925,10
1926,4
1927,11
1927,12
1928,2
1929,14
1930,6
1931,6
1932,10
1933,15
1934,16
1934,20
1935,13
1935,5
1936,20
1936,3
1937,1
1937,4
1938,6
1939,4
1939,3
1940,17
1940,9
1941,17
1941,13
1941,2
1942,18
1943,4
1944,19
1944,17
1945,16
1945,20
1946,5
1946,7
1946,3
1947,19
1948,12
1948,15
1948,1
1949,15
1949,5
1950,14
1950,9
1950,6
1951,14
1951,3
1951,5
1952,4
1952,6
1952,2
1953,17
1954,8
1954,16
1955,8
1955,14
1956,19
1956,13
1957,2
1957,15
1957,18
1958,6
1958,12
1959,17
1959,6
1960,5
1960,4
1961,18
1961,8
1961,17
1962,9
1962,12
1963,2
1963,20
1964,14
1964,9
1964,10
1965,12
1965,10
1965,15
1966,5
1966,7
1967,4
1968,7
1969,15
1970,18
1970,16
1971,20
1971,3
1971,15
1972,13
1972,7
1973,10
1974,6
1974,16
1974,20
1975,7
1976,18
1976,13
1976,6
1977,16
1978,1
1978,18
1979,3
1980,13
1980,8
1980,2
1981,11
1981,7
1982,13
1983,8
1983,11
1983,18
1984,5
1984,9
1984,8
1985,8
1985,10
1986,2
1987,4
1987,17
1987,3
1988,13
1988,15
1988,16
1989,10
1989,17
1989,3
1990,12
1990,6
1991,9
1991,20
1992,12
1992,9
1992,19
1993,2
1993,18
1994,18
1995,3
1995,16
1996,20
1996,7
1996,15
1997,18
1997,4
1997,1
1998,11
1998,8
1998,4
1999,18
2000,17
2000,20
2001,9
2001,18
2001,13
2002,19
2002,20
2002,14
2003,17
2003,20
2003,5
2004,20
2004,2
2004,10
2005,16
2005,19
2006,5
2006,16
2006,4
2007,15
2007,5
2008,13
2008,8
2009,3
2010,20
2010,18
2010,13
2011,9
2011,6
2011,20
2012,7
2013,8
2013,19
2013,15
2014,17
2015,8
2016,4
2016,5
2016,20
2017,18
2017,16
2017,1
2018,6
2018,19
2019,6
2020,17
2020,2
2020,18
2021,6
2022,4
2023,4
2024,6
2025,6
2026,1
2027,17
2028,15
2028,14
2029,4
2029,2
2030,17
2031,20
2031,18
2031,16
2032,13
2032,4
2032,1
2033,3
2033,10
2033,7
2034,13
2034,3
2035,2
2035,8
2036,10
2036,11
2036,8
2037,3
2037,19
2037,17
2038,16
2039,14
2039,18
2040,5
2040,7
2040,11
2041,14
2041,19
2042,4
2042,2
2043,7
2044,1
2044,15
2044,13
2045,1
2046,9
2046,11
2047,19
2047,13
2047,15
2048,11
2049,2
2050,14
2050,13
2051,9
2051,3
2052,1
2053,13
2053,12
2053,10
2054,3
2055,8
2055,10
2055,1
2056,18
2056,11
2057,13
2058,19
2058,9
2058,16
2059,17
2060,1
2060,12
2060,18
2061,14
2062,18
2062,7
2063,18
2063,5
2064,18
2064,19
2065,20
2065,13
2065,6
2066,20
2066,15
2067,17
2068,18
2069,18
2069,20
2070,19
2070,4
2070,16
2071,16
2071,3
2071,12
2072,12
2073,14
2073,6
2073,12
2074,3
2074,19
2075,13
2075,1
2076,20
2076,8
2076,5
2077,3
2078,14
2079,12
2079,15
2079,17
2080,18
2080,6
2080,13
2081,10
2082,18
2083,19
2084,5
2084,3
2085,12
2085,11
2086,11
2086,4
2086,15
2087,15
2087,10
2088,3
2088,5
2088,16
2089,13
2089,6
2090,4
2091,18
2091,5
2091,9
2092,20
2093,19
2093,13
2093,5
2094,9
2094,6
2095,5
2096,16
2096,11
2096,17
2097,3
2097,15
2097,2
2098,9
2098,12
2098,20
2099,4
2100,12
2100,10
2100,20
2101,2
2101,11
2102,17
2102,5
2103,19
2104,5
2105,16
2105,1
2106,19
2106,1
2106,2
2107,13
2108,11
2109,9
2109,2
2110,6
2110,7
2111,9
2112,6
2112,17
2113,18
2114,11
2114,9
2114,1
2115,3
2116,17
2116,20
2117,6
2118,9
2118,15
2118,8
2119,5
2120,3
2120,13
2121,12
2121,1
2121,16
2122,2
2123,18
2123,2
2124,4
2125,12
2125,1
2125,6
2126,4
2126,3
2127,6
2127,14
2128,2
2129,12
2129,8
2129,15
2130,19
2131,7
2132,2
2133,3
2133,14
2134,11
2134,1
2134,19
2135,9
2135,3
2136,19
2136,10
2136,18
2137,11
2137,10
2137,8
2138,5
2138,19
2138,17
2139,14
2139,19
2140,19
2140,7
2140,14
2141,5
2141,9
2142,16
2142,4
2143,3
2143,17
2144,16
2145,10
2146,3
2146,7
2146,20
2147,9
2148,2
2148,5
2149,18
2149,13
2150,6
2151,15
2152,7
2152,12
2153,9
2153,17
2154,11
2155,14
2156,2
2156,13
2156,9
2157,14
2157,2
2157,20
2158,7
2158,19
2159,8
2159,9
2159,10
2160,17
2160,7
2160,18
2161,6
2161,11
2162,13
2163,10
2163,13
2163,5
2164,2
2164,11
2164,19
2165,15
2166,9
2166,2
2167,12
2167,15
2168,11
2168,12
2168,3
2169,13
2169,6
2170,19
2171,1
2172,2
2172,18
2172,11
2173,4
2173,2
2174,10
2174,1
2175,20
2175,4
2175,8
2176,3
2177,15
2178,13
2178,4
2178,1
2179,11
2180,15
2180,13
2181,6
2182,1
2183,20
2183,12
2184,11
2185,3
2185,6
2186,3
2187,5
2187,6
2187,15
2188,19
2188,12
2189,1
2190,14
2191,2
2191,3
2191,11
2192,11
2193,6
2194,19
2194,9
2195,20
2195,11
2196,15
2197,2
2197,16
2198,15
2199,7
2199,5
2199,15
2200,18
2200,2
2200,12
2201,19
2201,12
2201,1
2202,3
2203,1
2204,10
2204,7
2205,1
2205,7
2206,19
2206,4
2206,1
2207,12
2207,5
2208,7
2209,2
2209,17
2210,10
2210,3
2210,19
2211,10
2211,4
2211,8
2212,11
2212,6
2212,18
2213,12
2213,8
2214,19
2214,11
2215,2
2216,13
2216,3
2217,2
2218,16
2218,19
2219,1
2219,20
2219,13
2220,14
2220,18
2220,2
2221,18
2222,15
2222,16
2223,2
2223,8
2224,17
2224,9
2225,5
2225,7
2225,19
2226,10
2226,20
2226,12
2227,1
2228,13
2229,15
2229,13
2230,11
2231,1
2231,7
2232,12
2233,3
2234,7
2234,13
2235,9
2235,5
2236,6
2236,10
2237,15
2238,9
2238,6
2238,2
2239,6
2239,19
2239,5
2240,8
2241,11
2241,4
2242,1
2243,2
2243,19
2243,20
2244,14
2244,2
2244,12
2245,1
2246,18
2246,20
2246,14
2247,9
2247,8
2247,1
2248,4
2249,13
2250,15
2250,8
2251,20
2252,10
2253,11
2253,15
2253,20
2254,18
2254,20
2254,15
2255,19
2255,6
2256,6
2257,19
2257,14
2257,10
2258,13
2259,8
2260,14
2261,6
2261,1
2261,5
2262,12
2262,20
2263,6
2263,3
2263,9
2264,15
2264,1
2265,20
2265,5
2265,1
2266,4
2266,3
2267,6
2267,8
2268,18
2268,1
2268,6
2269,14
2270,6
2270,4
2270,20
2271,12
2272,4
2272,17
2272,16
2273,1
2273,12
2273,4
2274,4
2274,20
2275,14
2275,7
2275,18
2276,11
2276,18
2277,3
2277,19
2277,11
2278,15
2278,16
2278,6
2279,4
2279,13
2279,18
2280,2
2280,20
2280,11
2281,16
2282,20
2282,7
2282,3
2283,13
2283,5
2283,17
2284,16
2284,6
2284,17
2285,11
2285,10
2286,4
2287,5
2287,6
2287,16
2288,1
2289,6
2290,7
2290,10
2290,18
2291,8
2292,5
2293,9
2294,9
2295,16
2295,9
2296,7
2296,5
2296,17
2297,4
2297,3
2297,14
2298,19
2298,7
2299,1
2299,5
2299,20
2300,2
2301,7
2301,2
2301,9
2302,5
2302,8
2302,20
2303,15
2304,12
2304,5
2305,4
2305,8
2305,12
2306,7
2306,2
2306,5
2307,3
2307,14
2307,11
2308,14
2309,13
2309,7
2310,2
2311,20
2311,8
2312,15
2312,20
2313,13
2313,19
2314,20
2315,8
2315,5
2315,3
2316,1
2316,6
2316,3
2317,3
2317,16
2318,13
2318,2
2319,19
2320,17
2320,7
2320,4
2321,9
2322,18
2323,3
2323,13
2324,6
2324,5
2325,3
2325,7
2325,4
2326,16
2326,1
2327,2
2327,12
2327,13
2328,12
2328,14
2328,13
2329,2
2329,13
2330,13
2331,3
2332,17
2332,13
2332,12
2333,2
2333,10
2334,10
2334,9
2334,20
2335,2
2335,15
2335,14
2336,7
2336,10
2337,7
2337,8
2337,14
2338,1
2338,10
2339,20
2339,13
2339,6
2340,7
2340,5
2341,13
2342,14
2343,3
2344,5
2344,9
2345,14
2346,5
2346,11
2346,18
2347,11
2347,9
2347,5
2348,17
2349,2
2349,18
2349,16
2350,20
2350,4
2350,14
2351,8
2352,10
2352,3
2352,13
2353,8
2353,7
2354,11
2354,8
2354,5
2355,10
2355,15
2355,6
2356,2
2356,12
2357,8
2357,20
2357,19
2358,7
2358,2
2359,8
2359,3
2359,19
2360,12
2360,17
2360,16
2361,1
2361,12
2362,9
2362,12
2362,15
2363,13
2363,19
2363,9
2364,11
2364,15
2365,19
2365,9
2366,11
2366,7
2366,12
2367,14
2368,19
2368,16
2369,13
2369,20
2370,20
2370,17
2370,13
2371,14
2372,9
2373,3
2374,11
2375,12
2375,1
2376,1
2376,19
2376,11
2377,10
2377,17
2377,3
2378,6
2378,13
2379,5
2379,11
2379,12
2380,13
2380,20
2380,10
2381,6
2381,4
2382,1
2383,9
2383,5
2384,12
2385,19
2385,4
2385,9
2386,13
2387,10
2388,9
2389,18
2389,19
2389,7
2390,6
2391,4
2391,10
2392,10
2392,7
2393,2
2393,15
2393,14
2394,15
2395,4
2396,1
2396,20
2396,18
2397,4
2397,16
2397,17
2398,6
2398,5
2399,3
2400,18
2400,15
2401,18
2402,11
2402,6
2403,12
2404,9
2404,6
2404,14
2405,15
2405,9
2405,19
2406,16
2406,2
2406,4
2407,7
2407,6
2408,1
2408,17
2408,14
2409,5
2409,8
2410,15
2410,20
2411,19
2412,13
2412,11
2413,7
2413,20
2414,1
2414,4
2415,2
2415,20
2416,12
2416,5
2416,15
2417,3
2417,1
2417,12
2418,17
2418,2
2419,1
2420,16
2421,6
2421,5
2421,3
2422,6
2422,11
2423,7
2423,4
2424,1
2424,10
2425,19
2426,4
2426,7
2426,13
2427,3
2427,16
2427,6
2428,7
2429,7
2430,20
2430,12
2431,5
2431,17
2432,6
2432,1
2433,6
2433,19
2433,16
2434,12
2435,12
2436,12
2436,7
2436,8
2437,6
2438,15
2439,20
2440,17
2441,20
2441,6
2441,1
2442,12
2442,16
2443,8
2443,12
2443,20
2444,8
2445,14
2445,3
2446,12
2446,2
2446,16
2447,3
2447,2
2448,15
2448,2
2448,17
2449,13
2450,16
2450,4
2450,17
2451,7
2452,2
2452,4
2453,16
2454,5
2455,4
2455,12
2456,18
2456,8
2456,20
2457,18
2457,6
2457,3
2458,14
2458,9
2459,9
2459,13
2459,16
2460,11
2461,9
2461,5
2462,7
2463,5
2464,6
2465,17
2465,1
2465,4
2466,10
2466,9
2466,5
2467,18
2467,19
2468,6
2469,12
2470,2
2470,13
2471,20
2472,7
2472,12
2473,2
2473,13
2473,8
2474,16
2474,8
2474,3
2475,4
2475,18
2475,2
2476,13
2476,16
2477,4
2477,8
2478,16
2479,11
2479,8
2479,18
2480,4
2480,18
2481,5
2481,1
2482,3
2482,8
2482,13
2483,13
2484,2
2484,17
2484,10
2485,13
2485,8
2485,16
2486,12
2486,13
2486,3
2487,9
2487,16
2488,12
2489,9
2489,19
2490,6
2491,3
2491,12
2491,20
2492,9
2492,3
2493,19
2494,11
2494,20
2494,14
2495,1
2495,19
2496,3
2496,19
2496,13
2497,7
2497,19
2497,11
2498,18
2498,16
2499,6
2499,2
2500,1
2500,5
2501,9
2502,14
2503,1
2504,20
2505,16
2505,4
2505,5
2506,3
2506,5
2506,10
2507,7
2508,8
2508,14
2508,13
2509,18
2509,19
2510,15
2510,13
2510,2
2511,17
2511,16
2511,7
2512,6
2513,16
2513,20
2514,3
2515,6
2515,5
2515,15
2516,13
2516,1
2516,15
2517,19
2517,17
2518,20
2518,16
2518,18
2519,12
2519,8
2520,7
2520,19
2520,10
2521,4
2522,3
2522,13
2522,11
2523,7
2523,1
2524,19
2524,11
2524,6
2525,4
2526,2
2527,4
2528,3
2528,12
2528,1
2529,16
2529,13
2530,10
2530,19
2531,15
2531,10
2531,16
2532,2
2533,5
2534,18
2534,15
2535,10
2535,20
2536,14
2536,16
2536,13
2537,19
2537,15
2538,15
2538,10
2538,3
2539,7
2539,13
2540,14
2540,2
2541,11
2541,2
2542,14
2543,12
2544,8
2544,16
2545,2
2546,13
2546,9
2546,14
2547,6
2547,15
2547,19
2548,4
2549,19
2549,12
2549,5
2550,13
2550,8
2550,11
2551,2
2552,12
2552,19
2552,15
2553,1
2553,6
2553,12
2554,4
2554,6
2555,6
2555,15
2555,14
2556,7
2556,14
2556,10
2557,3
2558,20
2558,10
2559,20
2559,18
2559,11
2560,13
2560,12
2560,10
2561,14
2561,8
2562,11
2562,9
2563,8
2563,10
2564,9
2564,3
2564,10
2565,4
2565,13
2565,8
2566,8
2566,9
2566,19
2567,15
2567,10
2567,8
2568,9
2568,14
2568,20
2569,17
2570,18
2570,6
2570,5
2571,2
2572,11
2572,17
2572,14
2573,20
2574,16
2574,7
2574,18
2575,17
2575,19
2575,9
2576,8
2577,4
2578,19
2579,5
2579,2
2580,6
2580,4
2580,16
2581,16
2582,10
2582,17
2583,7
2583,10
2584,14
2584,12
2584,11
2585,19
2585,5
2586,2
2587,1
2588,10
2589,19
2589,14
2590,13
2590,3
2591,20
2592,19
2593,1
2594,12
2595,5
2596,7
2597,15
2597,11
2597,13
2598,17
2598,13
2599,11
2600,11
2600,16
2600,1
2601,14
2601,3
2601,7
2602,9
2603,12
2603,18
2603,10
2604,9
2605,11
2605,13
2605,19
2606,3
2607,8
2608,18
2608,12
2608,2
2609,10
2610,7
2611,6
2611,5
2612,8
2613,10
2614,10
2614,6
2615,14
2615,7
2616,4
2616,1
2616,10
2617,15
2618,19
2618,14
2618,17
2619,13
2619,18
2619,1
2620,18
2621,11
2621,5
2621,9
2622,19
2622,2
2623,3
2624,16
2624,15
2624,10
2625,15
2626,7
2626,2
2627,7
2627,11
2628,5
2629,18
2630,2
2630,6
2631,18
2632,9
2632,14
2632,13
2633,6
2633,15
2634,6
2634,7
2635,5
2636,5
2636,8
2636,1
2637,1
2638,11
2639,19
2639,4
2640,7
2641,8
2642,8
2643,9
2644,15
2644,20
2645,4
2646,14
2646,15
2646,12
2647,15
2648,5
2648,16
2649,20
2649,12
2649,11
2650,2
2651,9
2652,12
2652,7
2652,2
2653,6
2654,19
2655,9
2655,16
2655,6
